ticks,slope_disp_mean,disp0_mean,variance_pheno_logit_disp0,variance_pheno_disp_slope,heritability,fecundity,K,reproduction,seedID,pxcor,N_predispersal,N_postdispersal,N_sedentary,N_allele0_pre,N_allele1_pre,N_allele0_post,N_allele1_post,mean_genotype_logit_disp0,var_genotype_logit_disp0,mean_noise_logit_disp0,var_noise_logit_disp0,mean_genotype_disp_slope,var_genotype_disp_slope,mean_noise_disp_slope,var_noise_disp_slope,agent,breed,present_front,new_front,v_f,replicateID,Location_full
10,-1,0.2,1,1,1,5,500,sexual,1,6,495,539,0,492,498,490,588,-0.13737232611937505,0.37421196440788096,0,0,0.146019641143639,0.4938489758564845,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 6 10
10,-1,0.2,1,1,1,5,500,sexual,1,1,533,563,0,428,638,471,655,-0.8992304624504763,0.6238802681636598,0,0,-0.6063299165305457,0.49665680034201637,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 1 10
10,-1,0.2,1,1,1,5,500,sexual,1,7,573,524,0,500,646,482,566,-0.0697778198755729,0.4527635685802104,0,0,0.214059646452423,0.5129676201145402,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 7 10
10,-1,0.2,1,1,1,5,500,sexual,1,10,0,43,0,0,0,17,69,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 10 10
10,-1,0.2,1,1,1,5,500,sexual,1,3,490,544,0,382,598,431,657,-0.43201587092206223,0.44250563734795073,0,0,-0.26901803952859105,0.46763976441552313,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 3 10
10,-1,0.2,1,1,1,5,500,sexual,1,5,531,490,0,469,593,449,531,-0.1571081288365394,0.4264832633230673,0,0,0.023612768717175665,0.5089085260196082,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 5 10
10,-1,0.2,1,1,1,5,500,sexual,1,9,149,216,0,65,233,151,281,0.3525155155835864,0.4676505794110717,0,0,0.008152788937371128,0.2832377883466516,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 9 10
10,-1,0.2,1,1,1,5,500,sexual,1,4,503,449,0,446,560,413,485,-0.21500745437512736,0.4506826838398585,0,0,-0.06377129524401048,0.5301614945480427,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 4 10
10,-1,0.2,1,1,1,5,500,sexual,1,8,519,436,0,420,618,335,537,0.1209928764840955,0.4256607344597157,0,0,0.36147649346011446,0.5230508576250044,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 8 10
10,-1,0.2,1,1,1,5,500,sexual,1,2,483,480,0,403,563,390,570,-0.6514878050216504,0.46417683468058873,0,0,-0.37003804621470276,0.5501828513201867,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 2 10
10,-1,0.2,1,1,1,5,500,sexual,1,0,502,494,0,537,467,513,475,-1.3973985426168136,0.5521855806348317,0,0,-0.8746838393666005,0.6617699276181923,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_1,slope_-1_d0_0.2_VP_1_h2_1_sexual_1 0 10
1,0,0.1,0,0,0,5,500,sexual,1,0,500,450,0,481,519,427,473,-2.1972245773362227,1.2647068620777743e-29,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 0 1
1,0,0.1,0,0,0,5,500,sexual,1,1,0,50,0,0,0,54,46,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 1 1
10,0,0.1,0,0,0,5,500,sexual,1,1,486,515,0,515,457,549,481,-2.19722457733622,7.904874225513644e-31,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 1 10
10,0,0.1,0,0,0,5,500,sexual,1,0,557,537,0,537,577,528,546,-2.1972245773362338,2.15153653715209e-28,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 0 10
10,0,0.1,0,0,0,5,500,sexual,1,3,541,539,0,666,416,673,405,-2.1972245773362307,1.335643772286146e-28,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 3 10
10,0,0.1,0,0,0,5,500,sexual,1,8,0,4,0,0,0,7,1,0,0,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 8 10
10,0,0.1,0,0,0,5,500,sexual,1,7,84,98,0,116,52,129,67,-2.197224577336217,4.989782834229291e-30,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 7 10
10,0,0.1,0,0,0,5,500,sexual,1,6,536,518,0,690,382,673,363,-2.1972245773362298,1.1380829926837117e-28,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 6 10
10,0,0.1,0,0,0,5,500,sexual,1,4,559,571,0,773,345,778,364,-2.197224577336234,2.283893693536912e-28,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 4 10
10,0,0.1,0,0,0,5,500,sexual,1,5,478,465,0,652,304,633,297,-2.197224577336218,1.778658078753036e-30,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 5 10
10,0,0.1,0,0,0,5,500,sexual,1,2,530,524,0,577,483,556,492,-2.197224577336229,9.563260841554534e-29,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_1,slope_0_d0_0.1_VP_0_h2_0_sexual_1 2 10
1,0,0.1,1,1,0,5,500,sexual,1,1,0,77,0,0,0,69,85,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 1 1
1,0,0.1,1,1,0,5,500,sexual,1,0,500,423,0,481,519,412,434,-2.1972245773362227,1.2647068620777743e-29,-0.021811789351271104,1.0279906969036805,0,0,0.02949783088986839,1.0849109995843036,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 0 1
10,0,0.1,1,1,0,5,500,sexual,1,0,513,463,0,496,530,453,473,-2.1972245773362253,3.872968080964956e-29,0.03797208804136461,0.9906730189812003,0,0,0.06246328811168772,1.039669257718098,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 0 10
10,0,0.1,1,1,0,5,500,sexual,1,5,515,483,0,442,588,409,557,-2.197224577336226,4.44597555410918e-29,-0.0077320522616045806,1.0170197090410795,0,0,0.074974752968723,0.9694336176592654,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 5 10
10,0,0.1,1,1,0,5,500,sexual,1,8,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 8 10
10,0,0.1,1,1,0,5,500,sexual,1,4,494,516,0,417,571,437,595,-2.197224577336222,7.114149258849125e-30,-0.04206938268450026,0.9144078574101308,0,0,0.012162705730051905,1.1055464600798766,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 4 10
10,0,0.1,1,1,0,5,500,sexual,1,3,535,529,0,432,638,435,623,-2.1972245773362298,1.1380869688806508e-28,0.024194053194508104,0.9822464267089219,0,0,-0.0855889058252385,1.0397556717221863,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 3 10
10,0,0.1,1,1,0,5,500,sexual,1,1,487,526,0,462,512,490,562,-2.19722457733622,7.904840758078863e-31,0.024442188942684868,1.0548656831568473,0,0,0.005343939966392671,1.0065024020634095,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 1 10
10,0,0.1,1,1,0,5,500,sexual,1,6,266,281,0,210,322,234,328,-2.1972245773362156,1.266940382120991e-29,0.0017289494102803245,0.9820821991865951,0,0,0.015384332684457063,0.9969667972525783,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 6 10
10,0,0.1,1,1,0,5,500,sexual,1,7,32,45,0,19,45,24,66,-2.1972245773362196,2.035770077989708e-31,0.19447301065282657,0.9218957876023991,0,0,0.06660699374750624,0.7090736392955741,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 7 10
10,0,0.1,1,1,0,5,500,sexual,1,2,505,501,0,441,569,433,569,-2.197224577336224,2.3910389689250956e-29,0.03402095502170236,1.0080522924577073,0,0,-0.020757865201463627,1.0857720679751734,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_1,slope_0_d0_0.1_VP_1_h2_0_sexual_1 2 10
1,0,0.1,1,1,0.3,5,500,sexual,1,1,0,88,0,0,0,86,90,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 1 1
1,0,0.1,1,1,0.3,5,500,sexual,1,0,500,412,0,481,519,395,429,-2.168458781737577,0.15469659236103217,-0.01824905225739015,0.7195934878325766,0.025212812580195625,0.15431999120322756,0.024679655975014966,0.7594376997090123,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 0 1
10,0,0.1,1,1,0.3,5,500,sexual,1,0,486,460,0,520,452,480,440,-2.202283150105399,0.14063406576358387,-0.016393919023602474,0.6943566517603122,0.027585652000646006,0.14036716758052206,-0.08657117476247517,0.6938804935316273,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 0 10
10,0,0.1,1,1,0.3,5,500,sexual,1,4,473,469,0,262,684,257,681,-1.7576172910507373,0.16773065348857855,-0.012613025642936168,0.7187900485105237,0.38704002773250124,0.15721634516432817,-0.04999759700979215,0.7215290053543766,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 4 10
10,0,0.1,1,1,0.3,5,500,sexual,1,7,435,379,0,165,705,140,618,-1.4496416767150302,0.11253399090206018,-0.016708607425930267,0.6826461278664058,0.5676098644092251,0.10853794324660723,-0.028968074964258787,0.7319591261022508,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 7 10
10,0,0.1,1,1,0.3,5,500,sexual,1,9,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 9 10
10,0,0.1,1,1,0.3,5,500,sexual,1,2,497,480,0,396,598,397,563,-2.00550804361051,0.16015412630171044,0.05650228886655684,0.721266387419969,0.22229556316944607,0.16385312034768323,0.029610544504669278,0.6921285874579552,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 2 10
10,0,0.1,1,1,0.3,5,500,sexual,1,8,28,97,0,0,56,30,164,-1.290210337438624,0.012054552248082391,-0.15331818552711948,0.9907839734185148,0.4319219947814477,0.12862000156634149,-0.11857760184858433,0.5494214702976666,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 8 10
10,0,0.1,1,1,0.3,5,500,sexual,1,3,490,506,0,382,598,371,641,-1.9520751107916234,0.18915626928915152,0.04337905104549352,0.7291226152708258,0.22805543474846168,0.19822717794491806,-0.05290920419137984,0.687149121901683,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 3 10
10,0,0.1,1,1,0.3,5,500,sexual,1,6,516,502,0,186,846,202,802,-1.554144453538344,0.13104466832671705,-0.00965259797413348,0.7471594090888977,0.5467271520162271,0.12102025869343515,0.021341453861581657,0.7689755448124709,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 6 10
10,0,0.1,1,1,0.3,5,500,sexual,1,1,458,502,0,437,479,487,517,-2.0767827597726924,0.1749467435081753,0.02271178121227756,0.7269828581664858,0.16636790960300357,0.1865448020253896,0.030450034034359946,0.6693931831869583,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 1 10
10,0,0.1,1,1,0.3,5,500,sexual,1,5,511,495,0,260,762,244,746,-1.5402859769375858,0.1113280607228315,0.03364807086013431,0.6602488244282805,0.5205475102699625,0.12556000687205762,0.03710100733605532,0.703722344173472,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1,slope_0_d0_0.1_VP_1_h2_0.3_sexual_1 5 10
1,0,0.1,1,1,1,5,500,sexual,1,1,0,78,0,0,0,76,80,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 1 1
1,0,0.1,1,1,1,5,500,sexual,1,0,500,422,0,481,519,405,439,-2.1447056602230243,0.5156553078701074,0,0,0.046032087294410634,0.5143999706774254,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 0 1
10,0,0.1,1,1,1,5,500,sexual,1,10,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 10 10
10,0,0.1,1,1,1,5,500,sexual,1,3,476,512,0,520,432,574,450,-1.3313919049304876,0.3676754293482492,0,0,0.7405792784921352,0.26148849829360327,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 3 10
10,0,0.1,1,1,1,5,500,sexual,1,6,493,551,0,597,389,642,460,-0.8305749661304894,0.2828830301308432,0,0,1.0978182301600492,0.2815295789156328,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 6 10
10,0,0.1,1,1,1,5,500,sexual,1,8,481,320,0,644,318,402,238,-0.5730310400847434,0.20234049662884473,0,0,1.3389631436695202,0.4037179255290958,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 8 10
10,0,0.1,1,1,1,5,500,sexual,1,0,532,481,0,578,486,532,430,-2.170920216702563,0.5802310819516614,0,0,0.2752479353714149,0.5069832676068438,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 0 10
10,0,0.1,1,1,1,5,500,sexual,1,1,458,499,0,443,473,494,504,-1.7141413569351114,0.5120390583180561,0,0,0.5894142232912031,0.3773373523226661,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 1 10
10,0,0.1,1,1,1,5,500,sexual,1,7,551,474,0,625,477,568,380,-0.7567261278829437,0.22684829915995913,0,0,1.2211133774335097,0.2852811859318533,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 7 10
10,0,0.1,1,1,1,5,500,sexual,1,5,457,482,0,523,391,553,411,-1.0001246582696168,0.2733447999815894,0,0,1.0765801894171692,0.2657807710462591,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 5 10
10,0,0.1,1,1,1,5,500,sexual,1,4,507,471,0,574,440,531,411,-1.0356936313124219,0.27469364864582235,0,0,0.8621925874017782,0.27741425146883475,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 4 10
10,0,0.1,1,1,1,5,500,sexual,1,2,492,496,0,513,471,496,496,-1.5620183957576474,0.4699178373197546,0,0,0.6444165982791163,0.43844984402412535,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 2 10
10,0,0.1,1,1,1,5,500,sexual,1,9,16,174,0,12,20,237,111,-0.15759551031660107,0.0077286924743494405,0,0,0.7370619776931383,0.10445133623568269,0,0,patches,NA,10,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_1,slope_0_d0_0.1_VP_1_h2_1_sexual_1 9 10
1,0,0.2,0,0,0,5,500,sexual,1,1,0,108,0,0,0,111,105,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 1 1
1,0,0.2,0,0,0,5,500,sexual,1,0,500,392,0,481,519,370,414,-1.3862943611198937,9.682911912782961e-30,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 0 1
10,0,0.2,0,0,0,5,500,sexual,1,7,217,230,0,117,317,106,354,-1.386294361119893,5.9933798577511886e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 7 10
10,0,0.2,0,0,0,5,500,sexual,1,8,18,42,0,15,21,27,57,-1.3862943611198906,0,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 8 10
10,0,0.2,0,0,0,5,500,sexual,1,0,587,526,0,515,659,457,595,-1.3862943611198937,9.680036781941963e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 0 10
10,0,0.2,0,0,0,5,500,sexual,1,3,557,545,0,442,672,431,659,-1.3862943611198937,9.680926567534656e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 3 10
10,0,0.2,0,0,0,5,500,sexual,1,6,578,526,0,210,946,211,841,-1.3862943611198937,9.680294002456454e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 6 10
10,0,0.2,0,0,0,5,500,sexual,1,5,508,512,0,308,708,288,736,-1.3862943611198937,9.682606337653563e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 5 10
10,0,0.2,0,0,0,5,500,sexual,1,2,454,454,0,420,488,428,480,-1.3862943611198937,9.684878420279597e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 2 10
10,0,0.2,0,0,0,5,500,sexual,1,9,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 9 10
10,0,0.2,0,0,0,5,500,sexual,1,1,440,497,0,384,496,435,559,-1.3862943611198937,9.685558722417435e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 1 10
10,0,0.2,0,0,0,5,500,sexual,1,4,450,474,0,302,598,326,622,-1.3862943611198937,9.685068463320329e-30,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_1,slope_0_d0_0.2_VP_0_h2_0_sexual_1 4 10
1,0,0.2,1,1,0,5,500,sexual,1,0,500,360,0,481,519,339,381,-1.3862943611198937,9.682911912782961e-30,-0.021811789351271104,1.0279906969036805,0,0,0.02949783088986839,1.0849109995843036,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 0 1
1,0,0.2,1,1,0,5,500,sexual,1,1,0,140,0,0,0,142,138,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 1 1
10,0,0.2,1,1,0,5,500,sexual,1,2,553,525,0,616,490,580,470,-1.3862943611198937,9.681052513031593e-30,0.008380059943016981,1.050662785472522,0,0,0.02245152726726701,1.040721728872324,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 2 10
10,0,0.2,1,1,0,5,500,sexual,1,4,530,510,0,573,487,555,465,-1.3862943611198937,9.681813661904384e-30,0.028330476775165783,0.996700811002552,0,0,0.036446655678876665,0.9576371716590641,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 4 10
10,0,0.2,1,1,0,5,500,sexual,1,7,480,419,0,420,540,370,468,-1.3862943611198937,9.683720506679644e-30,0.0712982888944315,0.9941990334976671,0,0,-0.09247563876705413,0.9061148219883165,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 7 10
10,0,0.2,1,1,0,5,500,sexual,1,1,457,542,0,485,429,559,525,-1.3862943611198937,9.684738075994582e-30,0.012425839202046289,1.0318520725901534,0,0,-0.0661072694586305,0.9963936962093347,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 1 10
10,0,0.2,1,1,0,5,500,sexual,1,8,66,117,0,49,83,101,133,-1.3862943611198906,0,-0.005833564700860572,0.9548626362741574,0,0,0.16646232023572485,1.054415094531782,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 8 10
10,0,0.2,1,1,0,5,500,sexual,1,5,474,484,0,465,483,487,481,-1.3862943611198937,9.683976418955191e-30,0.06748775998100245,0.9335777857806522,0,0,0.0644728864484322,0.9966854133071339,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 5 10
10,0,0.2,1,1,0,5,500,sexual,1,6,485,486,0,444,526,424,548,-1.3862943611198937,9.683512093273422e-30,-0.007590490803864335,1.087193764572961,0,0,-0.037502860746067374,0.9318356886237926,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 6 10
10,0,0.2,1,1,0,5,500,sexual,1,3,546,579,0,614,478,642,516,-1.3862943611198937,9.681277366184839e-30,-0.09186748220335109,1.0387922376215146,0,0,-0.05481499352685351,0.8695273255740925,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 3 10
10,0,0.2,1,1,0,5,500,sexual,1,9,0,7,0,0,0,8,6,0,0,0,0,0,0,0,0,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 9 10
10,0,0.2,1,1,0,5,500,sexual,1,0,520,442,0,470,570,410,474,-1.3862943611198937,9.682165638261744e-30,-0.02959463155372969,0.9485034623493466,0,0,-0.02349776491615364,1.0032933876379382,patches,NA,9,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_1,slope_0_d0_0.2_VP_1_h2_0_sexual_1 0 10
